0.117,0.041,1.002,0.832,-2.876,0.267,264146
0.117,0.028,0.999,-0.870,2.846,0.084,264157
0.120,0.033,0.995,0.381,-1.839,0.198,264167
0.124,0.039,1.019,0.504,-1.961,0.175,264177
0.109,0.021,1.009,-0.641,3.067,0.198,264187
0.109,0.021,1.009,-0.641,3.067,0.198,264196
0.117,0.021,0.985,-0.275,0.374,0.214,264206
0.122,0.036,1.013,0.961,-3.601,0.206,264216
0.113,0.027,0.993,-0.671,2.586,0.229,264226
0.110,0.039,0.998,0.748,-2.754,0.275,264237
0.120,0.040,1.021,0.221,-1.060,0.114,264247
0.123,0.027,1.002,-0.839,3.021,0.137,264257
0.121,0.031,0.992,0.160,-1.007,0.206,264267
0.123,0.034,1.019,0.648,-2.388,0.153,264278
0.123,0.034,1.019,0.648,-2.388,0.153,264286
0.114,0.018,0.990,-0.305,0.984,0.214,264296
0.116,0.036,1.011,0.984,-3.311,0.305,264306
0.116,0.037,1.021,-0.061,0.717,0.244,264316
0.120,0.033,0.991,-0.748,2.647,0.267,264327
0.121,0.043,1.000,0.580,-2.640,0.130,264337
0.128,0.042,1.026,0.191,-1.656,0.023,264347
0.119,0.022,1.006,-0.908,3.517,0.099,264357
0.107,0.019,0.985,-0.153,0.336,0.244,264366
0.116,0.029,1.012,0.862,-3.616,0.229,264376
0.117,0.022,1.022,-0.259,1.259,0.160,264386
0.118,0.023,0.993,-0.465,2.182,0.221,264396
0.118,0.043,1.000,0.877,-2.800,0.267,264407
0.113,0.042,1.022,0.160,-0.473,0.198,264417
0.120,0.032,0.999,-0.946,3.029,0.099,264427
0.121,0.036,0.991,0.198,-1.389,0.137,264437
0.124,0.039,1.020,0.450,-2.510,0.107,264448
0.116,0.020,1.010,-0.656,2.831,0.130,264456
0.114,0.017,0.987,-0.320,0.977,0.191,264466
0.116,0.029,1.012,0.992,-3.708,0.175,264476
0.119,0.029,1.023,-0.092,0.786,0.160,264486
0.115,0.027,0.993,-0.641,3.166,0.183,264497
0.111,0.044,0.997,0.832,-2.739,0.282,264507
0.121,0.041,1.024,0.320,-1.816,0.053,264517
0.127,0.033,1.005,-0.977,3.426,0.053,264527
0.119,0.031,0.990,-0.061,-0.381,0.168,264536
0.121,0.034,1.014,0.740,-3.105,0.214,264546
0.110,0.018,1.017,-0.671,2.571,0.153,264556
0.114,0.020,0.989,-0.450,1.312,0.198,264566
0.118,0.036,1.008,1.060,-3.746,0.267,264577
0.114,0.034,1.025,-0.038,0.862,0.267,264587
0.125,0.031,0.989,-0.916,3.052,0.191,264597
0.121,0.042,0.997,0.793,-3.242,0.183,264607
0.118,0.037,1.029,0.298,-1.518,0.114,264617
0.119,0.025,1.003,-1.091,4.150,0.137,264626
0.111,0.028,0.983,0.206,-0.862,0.275,264636
0.111,0.032,1.021,0.877,-3.517,0.175,264646
0.122,0.023,1.015,-0.694,2.777,0.114,264656
0.118,0.029,0.989,-0.237,1.122,0.229,264667
0.117,0.038,1.008,1.015,-3.586,0.191,264677
0.120,0.031,1.019,-0.412,1.472,0.122,264687
0.124,0.027,0.990,-0.732,2.136,0.183,264697
0.115,0.036,1.004,0.862,-3.448,0.191,264706
0.115,0.031,1.024,0.023,0.122,0.168,264716
0.119,0.025,0.994,-1.022,3.387,0.130,264726
0.115,0.035,0.996,0.679,-2.724,0.191,264736
0.116,0.032,1.027,0.504,-1.961,0.122,264747
0.121,0.025,1.008,-0.992,3.960,0.137,264757
0.115,0.033,0.984,0.099,-0.641,0.305,264767
0.113,0.034,1.018,0.870,-3.334,0.259,264777
0.124,0.025,1.016,-0.694,2.663,0.053,264787
0.120,0.031,0.990,-0.267,0.847,0.244,264796
0.113,0.035,1.010,0.946,-3.311,0.252,264806
0.117,0.027,1.019,-0.450,1.740,0.114,264816
0.124,0.026,0.989,-0.542,1.808,0.145,264826
0.113,0.037,1.008,0.954,-3.487,0.198,264837
0.117,0.033,1.022,-0.114,0.687,0.175,264847
0.128,0.028,0.989,-0.893,2.975,0.122,264857
0.114,0.037,1.000,0.778,-3.227,0.206,264867
0.118,0.030,1.028,0.244,-1.198,0.107,264876
0.119,0.025,1.000,-0.961,4.036,0.122,264886
0.107,0.031,0.989,0.397,-1.450,0.313,264896
0.115,0.030,1.020,0.755,-2.884,0.229,264906
0.128,0.026,1.009,-0.732,3.105,0.114,264916
0.119,0.035,0.991,-0.053,0.069,0.282,264927
0.115,0.039,1.013,0.870,-3.197,0.237,264937
0.119,0.028,1.013,-0.702,2.556,0.084,264947
0.123,0.031,0.988,-0.420,1.167,0.183,264957
0.112,0.036,1.012,0.900,-3.860,0.206,264966
0.115,0.027,1.022,-0.336,1.465,0.114,264976
0.124,0.026,0.988,-0.809,2.647,0.153,264986
0.113,0.034,1.000,0.893,-3.761,0.214,264996
0.118,0.028,1.028,0.206,-0.427,0.099,265007
0.123,0.028,0.995,-0.946,3.868,0.160,265017
0.110,0.036,0.992,0.710,-2.426,0.244,265027
0.116,0.031,1.024,0.519,-2.136,0.061,265037
0.125,0.028,1.007,-0.931,3.586,0.130,265046
0.112,0.035,0.991,0.191,-0.755,0.259,265056
0.112,0.034,1.017,0.725,-2.754,0.145,265066
0.126,0.024,1.009,-0.755,2.884,0.031,265076
0.118,0.029,0.990,-0.137,0.282,0.229,265086
0.113,0.036,1.016,0.885,-3.510,0.237,265097
0.119,0.028,1.016,-0.557,2.350,0.175,265107
0.120,0.030,0.988,-0.549,1.694,0.153,265117
0.115,0.037,1.009,0.885,-3.967,0.175,265127
0.123,0.029,1.025,-0.168,0.595,0.122,265136
0.115,0.024,0.994,-0.885,3.250,0.198,265146
0.112,0.033,0.996,0.710,-2.968,0.198,265156
0.119,0.028,1.024,0.351,-1.358,0.122,265166
0.124,0.022,1.002,-0.839,3.555,0.114,265177
0.112,0.035,0.993,0.519,-1.556,0.267,265187
0.111,0.035,1.019,0.702,-2.190,0.229,265197
0.120,0.029,1.007,-0.778,3.128,0.130,265207
0.118,0.035,0.991,0.038,-0.458,0.168,265216
0.120,0.041,1.017,0.793,-3.242,0.153,265226
0.120,0.026,1.013,-0.748,2.838,0.145,265236
0.121,0.025,0.984,-0.526,1.373,0.137,265246
0.112,0.033,1.011,0.999,-4.059,0.153,265256
0.121,0.026,1.023,-0.259,1.183,0.168,265267
0.117,0.025,0.990,-0.786,3.052,0.206,265277
0.112,0.036,0.997,0.900,-3.540,0.244,265287
0.119,0.034,1.028,0.275,-0.999,0.153,265297
0.122,0.030,1.000,-1.007,3.868,0.183,265306
0.114,0.039,0.992,0.458,-1.900,0.237,265316
0.118,0.033,1.019,0.542,-2.296,0.130,265326
0.124,0.023,1.007,-0.900,3.418,0.069,265336
0.114,0.028,0.990,0.084,-0.458,0.237,265347
0.113,0.034,1.018,0.961,-3.311,0.267,265357
0.114,0.026,1.015,-0.633,2.846,0.168,265367
0.123,0.031,0.986,-0.404,1.175,0.191,265377
0.119,0.042,1.011,1.060,-4.250,0.214,265388
0.121,0.035,1.024,-0.412,1.404,0.099,265396
0.118,0.029,0.989,-0.885,3.029,0.137,265406
0.112,0.034,0.997,0.763,-3.548,0.153,265416
0.121,0.027,1.027,0.145,-0.847,0.076,265426
0.127,0.021,0.998,-0.977,3.693,0.160,265437
0.108,0.030,0.993,0.671,-2.068,0.328,265447
0.107,0.031,1.022,0.618,-1.884,0.259,265457
0.121,0.029,1.005,-0.809,3.258,0.114,265467
0.120,0.039,0.990,0.175,-0.999,0.237,265476
0.122,0.044,1.018,0.771,-3.098,0.183,265486
0.119,0.029,1.013,-0.816,3.212,0.137,265496
0.120,0.028,0.985,-0.549,0.923,0.107,265506
0.113,0.030,1.013,0.931,-3.998,0.092,265517
0.119,0.020,1.023,-0.450,1.801,0.099,265527
0.115,0.021,0.987,-0.534,2.579,0.298,265537
0.112,0.034,1.001,1.038,-3.807,0.267,265547
0.120,0.034,1.026,0.160,-0.252,0.099,265558
0.126,0.032,0.995,-0.923,3.510,0.130,265566
0.116,0.042,0.995,0.702,-2.541,0.214,265576
0.116,0.034,1.021,0.343,-1.495,0.114,265586
0.124,0.024,1.001,-1.030,3.464,0.069,265596
0.110,0.029,0.992,0.229,-1.236,0.237,265607
0.110,0.033,1.021,0.694,-2.823,0.259,265617
0.118,0.023,1.009,-0.748,3.357,0.191,265627
0.122,0.030,0.985,-0.244,0.298,0.168,265637
0.121,0.038,1.015,1.060,-4.189,0.183,265646
0.123,0.031,1.021,-0.565,2.312,0.130,265656
0.113,0.030,0.987,-0.664,2.502,0.252,265666
0.113,0.034,0.999,0.954,-3.792,0.229,265676
0.121,0.028,1.026,0.008,-0.107,0.038,265687
0.122,0.024,0.997,-0.793,3.105,0.084,265697
0.115,0.036,0.997,0.763,-2.480,0.267,265707
0.112,0.033,1.020,0.420,-1.030,0.206,265717
0.120,0.027,1.003,-0.847,3.143,0.069,265728
0.117,0.036,0.993,0.290,-1.480,0.191,265736
0.118,0.041,1.020,0.572,-2.441,0.252,265746
0.116,0.027,1.006,-0.801,3.288,0.237,265756
0.119,0.030,0.988,-0.252,0.305,0.183,265766
0.114,0.034,1.018,0.847,-3.891,0.076,265777
0.123,0.025,1.018,-0.580,2.167,0.084,265787
0.116,0.025,0.988,-0.618,2.289,0.275,265797
0.113,0.034,1.001,0.992,-3.868,0.259,265807
0.120,0.031,1.026,0.008,-0.015,0.107,265816
0.124,0.027,0.996,-0.938,3.372,0.092,265826
0.114,0.039,0.996,0.679,-2.617,0.298,265836
0.116,0.035,1.021,0.374,-1.343,0.160,265846
0.117,0.024,1.005,-0.923,3.334,0.107,265857
0.115,0.031,0.991,0.221,-1.266,0.221,265867
0.115,0.037,1.021,0.702,-2.708,0.221,265877
0.115,0.026,1.010,-0.778,3.197,0.214,265887
0.124,0.030,0.986,-0.252,0.458,0.168,265897
0.121,0.035,1.015,0.969,-3.929,0.122,265906
0.123,0.026,1.022,-0.488,1.884,0.038,265916
0.114,0.023,0.988,-0.610,2.647,0.229,265926
0.109,0.033,0.999,0.847,-3.433,0.252,265936
0.116,0.030,1.024,0.145,-0.481,0.122,265947
0.125,0.027,0.997,-0.816,3.075,0.130,265957
0.115,0.040,0.997,0.565,-2.258,0.267,265967
0.119,0.026,1.003,-0.916,3.181,0.092,265977
0.119,0.026,1.003,-0.916,3.181,0.092,265986
0.120,0.030,0.990,0.069,-0.893,0.206,265996
0.117,0.037,1.019,0.679,-2.853,0.214,266006
0.112,0.025,1.011,-0.732,3.036,0.160,266016
0.118,0.026,0.986,-0.374,0.740,0.168,266027
0.120,0.035,1.012,1.022,-3.998,0.130,266037
0.116,0.024,0.992,-0.702,2.991,0.214,266047
0.113,0.035,0.997,0.793,-2.884,0.320,266057
0.114,0.032,1.023,0.351,-1.022,0.183,266067
0.114,0.032,1.023,0.351,-1.022,0.183,266076
0.123,0.027,1.002,-0.793,3.098,0.137,266086
0.114,0.036,0.996,0.381,-1.442,0.198,266096
0.123,0.041,1.017,0.565,-2.151,0.175,266106
0.122,0.028,0.991,-0.275,0.191,0.160,266117
0.118,0.039,1.016,0.671,-3.265,0.221,266127
0.114,0.026,1.014,-0.587,2.129,0.252,266137
0.117,0.023,0.986,-0.694,1.968,0.168,266147
0.117,0.023,0.986,-0.694,1.968,0.168,266156
0.118,0.034,1.003,0.931,-3.838,0.191,266166
0.120,0.032,1.027,0.053,-0.259,0.114,266176
0.112,0.033,0.988,0.580,-1.961,0.259,266186
0.115,0.035,1.021,0.610,-2.380,0.206,266196
0.122,0.027,1.008,-0.732,3.128,0.107,266207
0.116,0.031,0.990,-0.023,0.076,0.237,266217
0.122,0.038,1.013,0.862,-3.281,0.191,266227
0.115,0.025,1.018,-0.511,2.022,0.076,266237
0.115,0.025,1.018,-0.511,2.022,0.076,266246
0.115,0.038,1.005,0.977,-3.418,0.214,266256
0.111,0.031,1.024,-0.008,0.458,0.168,266266
0.123,0.028,0.990,-0.931,2.983,0.114,266276
0.120,0.039,0.997,0.717,-2.899,0.206,266287
0.121,0.038,1.026,0.298,-1.701,0.099,266297
0.118,0.025,1.007,-0.923,3.761,0.114,266307
0.110,0.029,0.987,0.031,-0.496,0.229,266317
0.114,0.032,1.016,0.839,-3.151,0.175,266326
0.124,0.022,1.014,-0.610,2.350,0.092,266336
0.120,0.027,0.990,-0.267,0.992,0.275,266346
0.113,0.038,1.010,0.984,-3.403,0.267,266356
0.116,0.033,1.019,-0.282,1.328,0.107,266366
0.126,0.028,0.990,-0.763,2.220,0.130,266377
0.119,0.039,1.002,0.877,-3.288,0.244,266387
0.116,0.032,1.025,0.137,-0.198,0.198,266397
0.116,0.022,0.995,-0.999,3.616,0.168,266407
0.114,0.031,0.991,0.534,-2.144,0.191,266416
0.118,0.034,1.023,0.664,-2.472,0.160,266426
0.121,0.026,1.010,-0.710,3.403,0.183,266436
0.117,0.033,0.986,-0.046,0.099,0.298,266446
0.116,0.038,1.013,0.870,-3.426,0.183,266457
0.122,0.028,1.015,-0.664,2.106,0.053,266467
0.120,0.028,0.989,-0.488,1.663,0.168,266477
0.116,0.036,1.005,0.816,-3.448,0.244,266487
0.116,0.027,1.021,-0.122,0.656,0.076,266496
0.125,0.021,0.992,-0.824,2.708,0.137,266506
0.112,0.036,1.001,0.824,-2.930,0.244,266516
0.113,0.034,1.023,0.237,-0.801,0.191,266526
0.118,0.028,0.998,-0.877,3.601,0.099,266536
0.118,0.035,0.991,0.374,-1.831,0.206,266547
0.120,0.039,1.024,0.687,-2.869,0.153,266557
0.118,0.027,1.012,-0.801,3.586,0.137,266567
0.112,0.028,0.985,-0.259,0.641,0.252,266577
0.116,0.034,1.011,0.954,-3.853,0.153,266586
0.122,0.026,1.021,-0.488,1.762,0.053,266596
0.122,0.026,0.990,-0.511,2.174,0.214,266606
0.113,0.037,1.003,0.938,-3.410,0.229,266616
0.111,0.033,1.023,0.015,0.313,0.221,266627
0.124,0.029,0.994,-0.969,2.838,0.061,266637
0.118,0.038,0.999,0.633,-2.831,0.290,266647
0.118,0.035,1.024,0.252,-1.251,0.191,266657
0.119,0.023,1.000,-0.999,3.746,0.191,266668
0.115,0.028,0.988,0.214,-1.198,0.214,266676
0.115,0.034,1.023,0.786,-3.220,0.191,266686
0.121,0.024,1.014,-0.664,3.136,0.191,266696
0.115,0.028,0.986,-0.259,1.076,0.298,266706
0.116,0.036,1.011,1.076,-3.967,0.183,266717
0.122,0.029,1.022,-0.412,1.442,0.023,266727
0.123,0.027,0.990,-0.610,2.594,0.183,266737
0.115,0.038,0.998,0.862,-3.334,0.221,266747
0.117,0.031,1.022,0.175,-0.229,0.175,266756
0.120,0.025,0.998,-0.961,3.128,0.114,266766
0.114,0.035,0.996,0.595,-2.327,0.237,266776
0.115,0.037,1.021,0.435,-1.640,0.237,266786
0.118,0.027,1.002,-0.885,3.517,0.114,266797
0.121,0.031,0.987,0.053,-0.885,0.153,266807
0.122,0.036,1.019,0.862,-3.464,0.137,266817
0.116,0.024,1.017,-0.664,3.075,0.137,266827
0.113,0.026,0.984,-0.450,1.595,0.282,266838
0.110,0.034,1.007,1.053,-3.990,0.252,266846
0.122,0.031,1.022,-0.313,0.793,0.107,266856
0.125,0.030,0.994,-0.801,2.663,0.137,266866
0.118,0.041,1.000,0.694,-3.075,0.206,266876
0.111,0.031,1.023,0.175,-0.298,0.160,266887
0.124,0.024,0.995,-1.038,3.418,0.038,266897
