1756402241.2040343,-0.0173131,-0.0071399,1.0120117,0.0016229,-0.0025049,0.0032624,0.0000000,0.0000000,0.0000000,0.0000000
1756402241.2110353,-0.0173153,-0.0072538,1.0120438,0.0016216,-0.0024795,0.0032998,0.0000000,0.0000000,0.0000000,0.0000000
1756402241.2170362,-0.0173060,-0.0073319,1.0120684,0.0016424,-0.0024558,0.0033436,0.0000000,0.0000000,0.0000000,0.0000000
1756402241.2230370,-0.0172910,-0.0073572,1.0120852,0.0016835,-0.0024382,0.0033879,0.0000000,0.0000000,0.0000000,0.0000000
1756402241.2290380,-0.0172741,-0.0073209,1.0120937,0.0017397,-0.0024310,0.0034261,0.0000000,0.0000000,0.0000000,0.0000000
1756402241.2370391,-0.0172563,-0.0072250,1.0120940,0.0018035,-0.0024373,0.0034526,0.0000000,0.0000000,0.0000000,0.0000000
1756402241.2430398,-0.0172365,-0.0070822,1.0120863,0.0018667,-0.0024581,0.0034643,0.0000000,0.0000000,0.0000000,0.0000000
1756402241.2490408,-0.0172124,-0.0069143,1.0120709,0.0019210,-0.0024918,0.0034618,0.0000000,0.0000000,0.0000000,0.0000000
1756402241.2560418,-0.0171820,-0.0067484,1.0120485,0.0019598,-0.0025345,0.0034488,0.0000000,0.0000000,0.0000000,0.0000000
1756402241.2620425,-0.0171452,-0.0066125,1.0120198,0.0019792,-0.0025807,0.0034310,0.0000000,0.0000000,0.0000000,0.0000000
1756402241.2680435,-0.0171039,-0.0065298,1.0119857,0.0019779,-0.0026243,0.0034143,0.0000000,0.0000000,0.0000000,0.0000000
1756402241.2740443,-0.0170619,-0.0065149,1.0119475,0.0019571,-0.0026603,0.0034029,0.0000000,0.0000000,0.0000000,0.0000000
1756402241.2820454,-0.0170240,-0.0065706,1.0119061,0.0019204,-0.0026854,0.0033983,0.0000000,0.0000000,0.0000000,0.0000000
1756402241.2880464,-0.0169947,-0.0066880,1.0118627,0.0018724,-0.0026989,0.0033991,0.0000000,0.0000000,0.0000000,0.0000000
1756402241.2950473,-0.0169772,-0.0068477,1.0118187,0.0018184,-0.0027026,0.0034017,0.0000000,0.0000000,0.0000000,0.0000000
1756402241.3010480,-0.0169727,-0.0070244,1.0117751,0.0017640,-0.0026994,0.0034015,0.0000000,0.0000000,0.0000000,0.0000000
1756402241.3070490,-0.0169803,-0.0071913,1.0117331,0.0017140,-0.0026929,0.0033944,0.0000000,0.0000000,0.0000000,0.0000000
1756402241.3130498,-0.0169980,-0.0073252,1.0116937,0.0016726,-0.0026854,0.0033783,0.0000000,0.0000000,0.0000000,0.0000000
1756402241.3190506,-0.0170232,-0.0074099,1.0116578,0.0016428,-0.0026779,0.0033537,0.0000000,0.0000000,0.0000000,0.0000000
1756402241.3250515,-0.0170541,-0.0074388,1.0116260,0.0016265,-0.0026699,0.0033236,0.0000000,0.0000000,0.0000000,0.0000000
1756402241.3330526,-0.0170897,-0.0074144,1.0115988,0.0016248,-0.0026598,0.0032929,0.0000000,0.0000000,0.0000000,0.0000000
1756402241.3400536,-0.0171291,-0.0073471,1.0115763,0.0016371,-0.0026464,0.0032670,0.0000000,0.0000000,0.0000000,0.0000000
1756402241.3460546,-0.0171707,-0.0072524,1.0115587,0.0016618,-0.0026293,0.0032505,0.0000000,0.0000000,0.0000000,0.0000000
1756402241.3520553,-0.0172112,-0.0071478,1.0115455,0.0016955,-0.0026096,0.0032458,0.0000000,0.0000000,0.0000000,0.0000000
1756402241.3580561,-0.0172458,-0.0070498,1.0115363,0.0017333,-0.0025900,0.0032527,0.0000000,0.0000000,0.0000000,0.0000000
1756402241.3640571,-0.0172686,-0.0069714,1.0115304,0.0017690,-0.0025738,0.0032681,0.0000000,0.0000000,0.0000000,0.0000000
